,Frequency (MHz),Clean_EIRP(dBm)
11941,1184.5425,-100.06041359300599
11942,1184.635,-95.03562569040116
11943,1184.7275,-91.35639803605314
11944,1184.82,
11945,1184.9125,-98.1660261477348
11946,1185.005,-97.47375660876764
11947,1185.0975,-90.43395263121262
11948,1185.19,-95.14068133322796
11949,1185.2825,
11950,1185.375,-97.82499886956563
11951,1185.4675,-95.71295618018888
11952,1185.56,
11953,1185.6525,-92.44231924400451
11954,1185.745,-89.55636994103828
11955,1185.8375,-91.39075435128302
11956,1185.93,-87.13646278150024
11957,1186.0225,-89.0168528399284
11958,1186.115,-87.95544621202303
11959,1186.2075,-89.73894537919443
11960,1186.3,
11961,1186.3925,-95.67153832739575
11962,1186.485,-95.20615296889808
11963,1186.5775,
11964,1186.67,
11965,1186.7625,-93.09731739500484
11966,1186.855,-94.5404389577864
11967,1186.9475,-89.97335528756722
11968,1187.04,-89.35755879732423
11969,1187.1325,-94.26726171795522
11970,1187.225,
11971,1187.3175,
11972,1187.41,-98.37035427920131
11973,1187.5025,-97.70333642076963
11974,1187.595,-96.80451721461378
11975,1187.6875,-96.38820905140773
11976,1187.78,-91.54674220413362
11977,1187.8725,-95.92753958261122
11978,1187.965,-90.18655709420199
11979,1188.0575,-88.75098287911615
11980,1188.15,-97.28042295941187
11981,1188.2425,
11982,1188.335,-83.8996634728568
11983,1188.4275,-85.26293430881648
11984,1188.52,-89.12949134652632
11985,1188.6125,-88.16026494636114
11986,1188.705,-91.7413634935962
11987,1188.7975,
11988,1188.89,
11989,1188.9825,-92.46334371508061
11990,1189.075,-88.84810845850023
11991,1189.1675,-90.56821246621212
11992,1189.26,-94.665258943486
11993,1189.3525,
11994,1189.445,
11995,1189.5375,
11996,1189.63,
11997,1189.7225,-98.3085502072646
11998,1189.815,-90.38001091572369
11999,1189.9075,-93.41879539492645
12000,1190.0,-94.8611059960385
12001,1190.0925,
12002,1190.185,-90.86171759796215
12003,1190.2775,
12004,1190.37,
12005,1190.4625,-92.72042171926161
12006,1190.555,-98.12180175114732
12007,1190.6475,-94.55469153622431
12008,1190.74,
12009,1190.8325,-96.03969067871662
12010,1190.925,-100.66557238661035
12011,1191.0175,-95.33175191375548
12012,1191.11,
12013,1191.2025,
12014,1191.295,-91.21672140339122
12015,1191.3875,-94.65323002393416
12016,1191.48,
12017,1191.5725,-97.74403055172527
12018,1191.665,-90.75838045641055
12019,1191.7575,-91.44581243999426
12020,1191.85,
12021,1191.9425,-90.95911582909827
12022,1192.035,
12023,1192.1275,-90.12094720856379
12024,1192.22,
12025,1192.3125,-95.45152671792312
12026,1192.405,
12027,1192.4975,-99.3308188635418
12028,1192.59,-95.84209828256
12029,1192.6825,-86.5107765438453
12030,1192.775,-87.3256196203356
12031,1192.8675,-86.9398228508173
12032,1192.96,-95.14652915669794
12033,1193.0525,-91.67831012503136
12034,1193.145,-93.316854340171
12035,1193.2375,-94.20007398191595
12036,1193.33,-94.09251882917432
12037,1193.4225,-94.23642752557791
12038,1193.515,-91.74686355608091
12039,1193.6075,-93.07911353235484
12040,1193.7,-93.94181005966308
12041,1193.7925,-88.23119344873128
12042,1193.885,-87.58894128047791
12043,1193.9775,-96.52062147248799
12044,1194.07,-92.73912480989692
12045,1194.1625,-89.8421448129888
12046,1194.255,-90.8694479417525
12047,1194.3475,-92.86817420058759
12048,1194.44,-98.49955105299298
12049,1194.5325,-91.36176404120451
12050,1194.625,-94.36240452485816
12051,1194.7175,
12052,1194.81,-88.97613530191731
12053,1194.9025,-100.5088809521828
12054,1194.995,
12055,1195.0875,
12056,1195.18,-100.21550496743598
12057,1195.2725,-91.84418723942095
12058,1195.365,
12059,1195.4575,
12060,1195.55,-92.92361171484879
12061,1195.6425,-89.94442550558989
12062,1195.735,
12063,1195.8275,
12064,1195.92,
12065,1196.0125,-114.38283247296363
12066,1196.105,
12067,1196.1975,-89.16463572919739
12068,1196.29,-90.06234656434918
12069,1196.3825,-90.13032040400313
12070,1196.475,-93.78801466968314
12071,1196.5675,-100.6547504424774
12072,1196.66,-89.27089579220764
12073,1196.7525,
12074,1196.845,
12075,1196.9375,-93.79627963008411
12076,1197.03,-97.52268841064263
12077,1197.1225,
12078,1197.215,-96.29146015916974
12079,1197.3075,
12080,1197.4,
12081,1197.4925,-100.82762998008386
12082,1197.585,-90.02239721374303
12083,1197.6775,
12084,1197.77,-93.31094156220479
12085,1197.8625,-98.88214207742482
12086,1197.955,-105.65059207955375
12087,1198.0475,
12088,1198.14,-98.47035918235919
12089,1198.2325,
12090,1198.325,-87.69066112441037
12091,1198.4175,-91.4395577265544
12092,1198.51,-91.83660089141641
12093,1198.6025,-97.4227277662874
12094,1198.695,
12095,1198.7875,
12096,1198.88,
12097,1198.9725,-94.51153515117886
12098,1199.065,-92.45885592481615
12099,1199.1575,
12100,1199.25,
12101,1199.3425,
12102,1199.435,-91.6620033937181
12103,1199.5275,-86.50291287848378
12104,1199.62,
12105,1199.7125,-79.23553520542494
12106,1199.805,-72.87564383389557
12107,1199.8975,-72.41499757702685
12108,1199.99,-68.0283939766361
12109,1200.0825,-69.01804782679848
12110,1200.175,-79.53891878274007
12111,1200.2675,-94.50842520203564
12112,1200.36,
12113,1200.4525,
12114,1200.545,-92.56297786915125
12115,1200.6375,-95.97278036891979
12116,1200.73,
12117,1200.8225,-95.03985622024425
12118,1200.915,-95.21649976633822
12119,1201.0075,-96.19769006393503
12120,1201.1,-96.22707583619409
12121,1201.1925,-98.33232384708639
12122,1201.285,
12123,1201.3775,
12124,1201.47,-92.70415420009965
12125,1201.5625,
12126,1201.655,
12127,1201.7475,-103.31637085463652
12128,1201.84,-98.4273751857097
12129,1201.9325,
12130,1202.025,
12131,1202.1175,
12132,1202.21,-95.0462357846734
12133,1202.3025,-98.1663571433453
12134,1202.395,-89.70383549333107
12135,1202.4875,-86.27152195893942
12136,1202.58,-77.54595677961136
12137,1202.6725,-75.27072089651845
12138,1202.765,-76.55199482754551
12139,1202.8575,-78.10474124332026
12140,1202.95,-83.11719783945932
12141,1203.0425,-98.45374145135908
12142,1203.135,
12143,1203.2275,
12144,1203.32,-94.02802877528882
12145,1203.4125,
12146,1203.505,
12147,1203.5975,-96.50789147915287
12148,1203.69,
12149,1203.7825,-96.92746705221067
12150,1203.875,-100.75145281136629
12151,1203.9675,
12152,1204.06,
12153,1204.1525,
12154,1204.245,-91.49065959639006
12155,1204.3375,-92.88207129970175
12156,1204.43,-108.66121747188343
12157,1204.5225,
12158,1204.615,
12159,1204.7075,
12160,1204.8,
12161,1204.8925,
12162,1204.985,
12163,1205.0775,-95.88199346499563
12164,1205.17,-95.2693652011037
12165,1205.2625,
12166,1205.355,
12167,1205.4475,
12168,1205.54,-91.8708913852858
12169,1205.6325,-101.50809497224186
12170,1205.725,-92.56030272622849
12171,1205.8175,-91.27122239402053
12172,1205.91,-92.81465171876611
12173,1206.0025,
12174,1206.095,
12175,1206.1875,
12176,1206.28,
12177,1206.3725,
12178,1206.465,
12179,1206.5575,
12180,1206.65,-97.6463531542253
12181,1206.7425,
12182,1206.835,-94.23781920397929
12183,1206.9275,-92.0062078412621
12184,1207.02,-109.15170484834569
12185,1207.1125,
12186,1207.205,
12187,1207.2975,-98.11598277063753
12188,1207.39,
12189,1207.4825,-90.85874573579396
12190,1207.575,-89.89590660989163
12191,1207.6675,-91.54957450571851
12192,1207.76,-90.9381702237995
12193,1207.8525,-91.28647078585774
12194,1207.945,-93.37010315799523
12195,1208.0375,
12196,1208.13,-95.96712698326591
12197,1208.2225,-96.23302672154601
12198,1208.315,-95.31648463022096
12199,1208.4075,
12200,1208.5,-96.0755582826824
12201,1208.5925,-92.57174308938757
12202,1208.685,-92.94461908317452
12203,1208.7775,
12204,1208.87,
12205,1208.9625,
12206,1209.055,
12207,1209.1475,
12208,1209.24,
12209,1209.3325,-91.90076812434484
12210,1209.425,-90.65149890702796
12211,1209.5175,-93.34876406975175
12212,1209.61,-99.86786702588007
12213,1209.7025,-90.51761314462121
12214,1209.795,-94.50796549680673
12215,1209.8875,
12216,1209.98,
12217,1210.0725,-89.10541042776386
12218,1210.165,
12219,1210.2575,
12220,1210.35,
12221,1210.4425,-99.78575604019369
12222,1210.535,
12223,1210.6275,-98.23259482526767
12224,1210.72,-90.25679209102462
12225,1210.8125,-90.27073346157513
12226,1210.905,-93.22980392421285
12227,1210.9975,-95.2927927210776
12228,1211.09,
12229,1211.1825,-100.1276986152462
12230,1211.275,
12231,1211.3675,
12232,1211.46,
12233,1211.5525,-91.92365107566249
12234,1211.645,-91.55586796452286
12235,1211.7375,-89.62464019984695
12236,1211.83,-99.97948116668964
12237,1211.9225,
12238,1212.015,
12239,1212.1075,
12240,1212.2,-94.06730223955086
12241,1212.2925,-93.01973713589051
12242,1212.385,-93.3925552163065
12243,1212.4775,-90.63420400522752
12244,1212.57,-92.44622251909382
12245,1212.6625,-95.71203354324076
12246,1212.755,
12247,1212.8475,
12248,1212.94,-90.74542799026226
12249,1213.0325,-100.58662978989099
12250,1213.125,
12251,1213.2175,
12252,1213.31,
12253,1213.4025,
12254,1213.495,-89.77217006914891
12255,1213.5875,-88.10919001713717
12256,1213.68,-90.50108191471102
12257,1213.7725,
12258,1213.865,
12259,1213.9575,
12260,1214.05,
12261,1214.1425,
12262,1214.235,
12263,1214.3275,-92.54653314000512
12264,1214.42,-91.02869381261657
12265,1214.5125,
12266,1214.605,
12267,1214.6975,
12268,1214.79,
12269,1214.8825,-87.25624787661488
12270,1214.975,-87.1547549499431
12271,1215.0675,-91.6242089999838
12272,1215.16,-102.95419342893021
12273,1215.2525,
12274,1215.345,
12275,1215.4375,
12276,1215.53,
12277,1215.6225,
12278,1215.715,-100.13045662826474
12279,1215.8075,-100.63597888763064
12280,1215.9,-90.54606072590454
12281,1215.9925,-92.40973985830344
12282,1216.085,-98.03582101224168
12283,1216.1775,
12284,1216.27,
12285,1216.3625,-93.17841935354755
12286,1216.455,-90.43637909343012
12287,1216.5475,-92.15978786804094
12288,1216.64,-93.2117749439938
12289,1216.7325,-87.92026562218398
12290,1216.825,-90.16288410619431
12291,1216.9175,-95.62791494633471
12292,1217.01,-87.05533400342033
12293,1217.1025,-86.75725879157702
12294,1217.195,-91.36014196331931
12295,1217.2875,-87.41971855981645
12296,1217.38,-107.05895797234817
12297,1217.4725,-91.32198460800416
12298,1217.565,-89.59065400403874
12299,1217.6575,
12300,1217.75,
12301,1217.8425,
12302,1217.935,
12303,1218.0275,-96.91589677471029
12304,1218.12,
12305,1218.2125,
12306,1218.305,-89.70908285323567
12307,1218.3975,-89.11099878479041
12308,1218.49,
12309,1218.5825,-96.8971289244474
12310,1218.675,-92.69953983870535
12311,1218.7675,-93.10620656766525
12312,1218.86,-93.32896899556425
12313,1218.9525,
12314,1219.045,
12315,1219.1375,
12316,1219.23,-97.59571152488934
12317,1219.3225,-87.87974617288354
12318,1219.415,-88.02129451393975
12319,1219.5075,
12320,1219.6,-96.6337470999688
12321,1219.6925,-90.93880982722033
12322,1219.785,-95.82834375477998
12323,1219.8775,-93.81348971188538
12324,1219.97,
12325,1220.0625,-92.60974481717808
12326,1220.155,-91.08414684461458
12327,1220.2475,
12328,1220.34,-88.55389858282182
12329,1220.4325,-92.03031422521589
12330,1220.525,-91.24987106813808
12331,1220.6175,-113.8046566744863
12332,1220.71,
12333,1220.8025,-91.77203049831229
12334,1220.895,
12335,1220.9875,
12336,1221.08,-97.17912560222318
12337,1221.1725,-91.71662716544475
12338,1221.265,-97.83538674749803
12339,1221.3575,
12340,1221.45,
12341,1221.5425,-91.0607392147657
12342,1221.635,
12343,1221.7275,
12344,1221.82,
12345,1221.9125,-92.43541622359353
12346,1222.005,-94.81712431078844
12347,1222.0975,
12348,1222.19,-96.97331052399952
12349,1222.2825,
12350,1222.375,
12351,1222.4675,-93.37996650316714
12352,1222.56,
12353,1222.6525,
12354,1222.745,-92.41018222626613
12355,1222.8375,-121.70417147725836
12356,1222.93,
12357,1223.0225,
12358,1223.115,
12359,1223.2075,
12360,1223.3,
12361,1223.3925,
12362,1223.485,
12363,1223.5775,-94.41377505576818
12364,1223.67,-89.52128305080196
12365,1223.7625,
12366,1223.855,-94.0376171806048
12367,1223.9475,-94.78928171740493
12368,1224.04,-100.76976808370961
12369,1224.1325,
12370,1224.225,-91.15619562170706
12371,1224.3175,-93.20916011296183
12372,1224.41,
12373,1224.5025,
12374,1224.595,-88.7957429088791
12375,1224.6875,-76.3864636436085
12376,1224.78,-68.94536178478333
12377,1224.8725,-61.67388789916666
12378,1224.965,-62.933083259251035
12379,1225.0575,-64.8854033453736
12380,1225.15,-71.80430935989938
12381,1225.2425,-78.74177541134137
12382,1225.335,-84.8704081500396
12383,1225.4275,-87.78513489983835
12384,1225.52,-86.2086079546102
12385,1225.6125,-85.29519125841298
12386,1225.705,-89.60204066115324
12387,1225.7975,-89.51769253376108
12388,1225.89,-103.36251725128204
12389,1225.9825,
12390,1226.075,-95.67964798957922
12391,1226.1675,-87.58571610079301
12392,1226.26,-89.27783276007587
12393,1226.3525,
12394,1226.445,-94.54155302767973
12395,1226.5375,-93.30114597241065
12396,1226.63,
12397,1226.7225,
12398,1226.815,-98.63999032932921
12399,1226.9075,
12400,1227.0,
12401,1227.0925,-98.61528003663909
12402,1227.185,-89.15946558146194
12403,1227.2775,-84.58154996635642
12404,1227.37,-85.31312812915306
12405,1227.4625,-89.72997044255622
12406,1227.555,-97.28820031409191
12407,1227.6475,
12408,1227.74,
12409,1227.8325,-100.39806409405962
12410,1227.925,-98.53706948023877
12411,1228.0175,-95.4609941936505
12412,1228.11,-93.46064070127511
12413,1228.2025,-90.80339985847073
12414,1228.295,
12415,1228.3875,
12416,1228.48,
12417,1228.5725,-96.15116040100136
12418,1228.665,-108.52566181319219
12419,1228.7575,
12420,1228.85,
12421,1228.9425,-98.68473496435341
12422,1229.035,-106.22226319768636
12423,1229.1275,
12424,1229.22,
12425,1229.3125,
12426,1229.405,
12427,1229.4975,-91.84409227821332
12428,1229.59,-94.0998115117221
12429,1229.6825,
12430,1229.775,
12431,1229.8675,
12432,1229.96,-99.73401022305472
12433,1230.0525,-93.54687056255881
12434,1230.145,-89.92750823180532
12435,1230.2375,-95.3195504637126
12436,1230.33,
12437,1230.4225,-107.2422007030759
12438,1230.515,-100.6619093146272
12439,1230.6075,-90.6974913009416
12440,1230.7,-89.88535933927119
12441,1230.7925,-88.15373030100287
12442,1230.885,-91.83252325670013
12443,1230.9775,-88.69403431726798
12444,1231.07,-86.62271199259945
12445,1231.1625,-94.01307281100927
12446,1231.255,-88.01875476467954
12447,1231.3475,-88.15812124863655
12448,1231.44,
12449,1231.5325,-98.42641262038077
12450,1231.625,-91.64410708118083
12451,1231.7175,-94.06730883029843
12452,1231.81,-92.50159968790257
12453,1231.9025,-91.81526863823407
12454,1231.995,-96.28315921186248
12455,1232.0875,-93.69142593481259
12456,1232.18,
12457,1232.2725,-90.12203834224783
12458,1232.365,-90.73149128787873
12459,1232.4575,-95.0119375940078
12460,1232.55,-89.56360606046927
12461,1232.6425,-101.42865926648489
12462,1232.735,
12463,1232.8275,
12464,1232.92,
12465,1233.0125,-93.21245537670615
12466,1233.105,-89.6611408107533
12467,1233.1975,-96.03240889756503
12468,1233.29,-90.42617341874829
12469,1233.3825,-90.9530261692815
12470,1233.475,-98.48648318045986
12471,1233.5675,
12472,1233.66,
12473,1233.7525,-100.34511091274936
12474,1233.845,-94.97089536568318
12475,1233.9375,-98.11442475252724
12476,1234.03,
12477,1234.1225,
12478,1234.215,
12479,1234.3075,
12480,1234.4,
12481,1234.4925,
12482,1234.585,
12483,1234.6775,
12484,1234.77,-107.59853503079833
12485,1234.8625,-93.48220641867854
12486,1234.955,-96.7221735388275
12487,1235.0475,
12488,1235.14,
12489,1235.2325,
12490,1235.325,-90.68967466274995
12491,1235.4175,-89.65777653180146
12492,1235.51,-92.2888370510327
12493,1235.6025,
12494,1235.695,-94.46499194401346
12495,1235.7875,
12496,1235.88,-93.02396030032462
12497,1235.9725,-82.95217819458867
12498,1236.065,-81.48409557013545
12499,1236.1575,-83.09234584572637
12500,1236.25,-96.00952801659858
12501,1236.3425,-93.635576966917
12502,1236.435,-86.55818331206076
12503,1236.5275,-90.31875265060862
12504,1236.62,
12505,1236.7125,
12506,1236.805,-95.69885051908511
12507,1236.8975,-90.317580893045
12508,1236.99,-104.44709930147499
12509,1237.0825,
12510,1237.175,
12511,1237.2675,-99.88924561554776
12512,1237.36,-91.39700840833505
12513,1237.4525,
12514,1237.545,
12515,1237.6375,-105.28480965055407
12516,1237.73,-91.51448790445991
12517,1237.8225,
12518,1237.915,
12519,1238.0075,-93.0931046727377
12520,1238.1,
12521,1238.1925,
12522,1238.285,-94.12086162046137
12523,1238.3775,-102.45142258995824
12524,1238.47,-90.54118372070624
12525,1238.5625,-92.30420965331339
12526,1238.655,-91.02157371768894
12527,1238.7475,-98.2850723683893
12528,1238.84,-92.5781387519229
12529,1238.9325,-95.43281858601688
12530,1239.025,-91.50238736352225
12531,1239.1175,-98.96707785443087
12532,1239.21,-92.48132456571633
12533,1239.3025,-88.58701307317106
12534,1239.395,
12535,1239.4875,
12536,1239.58,-91.73292787133971
12537,1239.6725,-90.64145157630318
12538,1239.765,-88.70635943636617
12539,1239.8575,-90.41113836530485
12540,1239.95,-94.5070939817465
12541,1240.0425,-95.96847908976024
12542,1240.135,
12543,1240.2275,-92.43337521822127
12544,1240.32,-89.33791078515769
12545,1240.4125,
12546,1240.505,
12547,1240.5975,
12548,1240.69,
12549,1240.7825,
12550,1240.875,-92.11789514646793
12551,1240.9675,-94.31604818541628
12552,1241.06,
12553,1241.1525,
12554,1241.245,-94.94491942557737
12555,1241.3375,
12556,1241.43,
12557,1241.5225,-96.66371407314901
12558,1241.615,-90.81300593117241
12559,1241.7075,-90.33198152877019
12560,1241.8,-94.35337644864174
12561,1241.8925,-90.6231039267613
12562,1241.985,-92.1213891817591
12563,1242.0775,-88.3571844463267
12564,1242.17,-93.72766087667267
12565,1242.2625,-99.15439878371669
12566,1242.355,-88.2041863978572
12567,1242.4475,-90.11877934549696
12568,1242.54,-88.55559462640052
12569,1242.6325,-93.171727760477
12570,1242.725,-89.3031436396383
12571,1242.8175,-88.56441092124278
12572,1242.91,-93.82922344071012
12573,1243.0025,-93.68796249384792
12574,1243.095,-89.97056011214953
12575,1243.1875,-89.93248577216812
12576,1243.28,-92.58375259804342
12577,1243.3725,-94.75378046901639
12578,1243.465,-95.30043289178074
12579,1243.5575,-90.91202130573804
12580,1243.65,
12581,1243.7425,
12582,1243.835,-102.2421697843137
12583,1243.9275,-90.04933980675922
12584,1244.02,-91.2785194236927
12585,1244.1125,-94.1660360348991
12586,1244.205,-94.51687581194517
12587,1244.2975,-92.50235805573564
12588,1244.39,-89.46835708547962
12589,1244.4825,-90.2330976965242
12590,1244.575,-103.50770119407215
12591,1244.6675,-107.26951882802624
12592,1244.76,-99.05479192289442
12593,1244.8525,-95.33993526525693
12594,1244.945,-98.46812662919322
12595,1245.0375,
12596,1245.13,
12597,1245.2225,-94.40953165311475
12598,1245.315,-92.51716497699056
12599,1245.4075,-90.8118429834505
12600,1245.5,-88.07465289609823
12601,1245.5925,-83.02408389062276
12602,1245.685,-83.73859898104234
12603,1245.7775,
12604,1245.87,-93.54425243820133
12605,1245.9625,-93.97273241252351
12606,1246.055,-101.75398490955484
12607,1246.1475,
12608,1246.24,-100.54368012382768
12609,1246.3325,-88.45867142576752
12610,1246.425,-105.75423338975561
12611,1246.5175,
12612,1246.61,-89.82549510274025
12613,1246.7025,-96.32329234156654
12614,1246.795,-86.03810028228443
12615,1246.8875,-87.93349185928105
12616,1246.98,-96.06464795839727
12617,1247.0725,-107.16630754581178
12618,1247.165,-98.835534248673
12619,1247.2575,-90.16469303370931
12620,1247.35,-90.77465199008685
12621,1247.4425,-89.46713811828992
12622,1247.535,-90.3112624357251
12623,1247.6275,
12624,1247.72,-91.33779625282116
12625,1247.8125,-113.96388755280427
12626,1247.905,-97.44748995253332
12627,1247.9975,-103.33689912213805
12628,1248.09,
12629,1248.1825,
12630,1248.275,-93.55521530249689
12631,1248.3675,-94.14424279838337
12632,1248.46,-91.61271313364396
12633,1248.5525,
12634,1248.645,
12635,1248.7375,-95.13293117539672
12636,1248.83,-86.1548095386273
12637,1248.9225,-87.10466015341623
12638,1249.015,-92.4860523926091
12639,1249.1075,-92.27903769769293
12640,1249.2,-94.49997257513529
12641,1249.2925,-92.7581403444134
12642,1249.385,-87.5120209113711
12643,1249.4775,-92.85089214055056
12644,1249.57,-96.39927055106114
12645,1249.6625,-86.53561781125
12646,1249.755,-80.21216792518466
12647,1249.8475,-77.05741291051541
12648,1249.94,-68.697470025116
12649,1250.0325,-67.96718057394878
12650,1250.125,-75.46153651853426
12651,1250.2175,-83.62127071650256
12652,1250.31,
12653,1250.4025,-98.1178919488572
12654,1250.495,-94.44179608224309
12655,1250.5875,-88.85460748831773
12656,1250.68,-94.4806749192814
12657,1250.7725,
12658,1250.865,
12659,1250.9575,-90.06787418736421
12660,1251.05,-88.52503742657377
12661,1251.1425,-91.43549450541178
12662,1251.235,-92.0384704946302
12663,1251.3275,-99.44912137309248
12664,1251.42,-90.94456500201375
12665,1251.5125,-89.52120774971526
12666,1251.605,-89.84482977478274
12667,1251.6975,
12668,1251.79,-95.82437827956278
12669,1251.8825,
12670,1251.975,-96.4417392189719
12671,1252.0675,
12672,1252.16,
12673,1252.2525,-94.2921807355964
12674,1252.345,-93.34360946659542
12675,1252.4375,-94.8753494472841
12676,1252.53,-96.86962835171074
12677,1252.6225,
12678,1252.715,
12679,1252.8075,-91.48530396849615
12680,1252.9,-91.99694949092631
12681,1252.9925,
12682,1253.085,-96.64613530670239
12683,1253.1775,
12684,1253.27,
12685,1253.3625,
12686,1253.455,-90.04502823075197
12687,1253.5475,-84.80452079332927
12688,1253.64,-87.16981651118253
12689,1253.7325,
12690,1253.825,-87.72066094976552
12691,1253.9175,-84.97877394183791
12692,1254.01,-84.91720713588927
12693,1254.1025,-92.01671806889836
12694,1254.195,
12695,1254.2875,
12696,1254.38,
12697,1254.4725,
12698,1254.565,-92.30693407192491
12699,1254.6575,-88.53167801122677
12700,1254.75,
12701,1254.8425,-91.16092982737884
12702,1254.935,-88.22259886725595
12703,1255.0275,
12704,1255.12,
12705,1255.2125,-91.42946625749713
12706,1255.305,-90.44786597183737
12707,1255.3975,-88.69132609627971
12708,1255.49,-87.00877776973685
12709,1255.5825,-90.14482342545708
12710,1255.675,-92.06010894852585
12711,1255.7675,
12712,1255.86,-89.17450741829322
12713,1255.9525,-91.44103181447036
12714,1256.045,
12715,1256.1375,-85.89238227531592
12716,1256.23,-84.17780897475839
12717,1256.3225,-91.15602904900193
12718,1256.415,
12719,1256.5075,
12720,1256.6,-92.14868578242387
12721,1256.6925,-92.753013650799
12722,1256.785,-96.63861856002823
12723,1256.8775,
12724,1256.97,-92.36922473530973
12725,1257.0625,-91.6309859920208
12726,1257.155,-88.99391142600524
12727,1257.2475,-92.29602488974709
12728,1257.34,
12729,1257.4325,
12730,1257.525,-91.44972643405384
12731,1257.6175,
12732,1257.71,
12733,1257.8025,-89.39831617700916
12734,1257.895,-86.20485514313444
12735,1257.9875,-87.90149821211705
12736,1258.08,
12737,1258.1725,
12738,1258.265,-92.16799121634857
12739,1258.3575,-86.1224242103902
12740,1258.45,-94.72939395885298
12741,1258.5425,
12742,1258.635,
12743,1258.7275,
12744,1258.82,-87.44800060556678
12745,1258.9125,
12746,1259.005,-95.07648396741344
12747,1259.0975,-94.96495420167868
12748,1259.19,-87.37009752848496
12749,1259.2825,-91.7574550481939
12750,1259.375,-93.3782337821101
12751,1259.4675,-90.08736290969607
12752,1259.56,-90.1178026170529
12753,1259.6525,-88.93912149562455
12754,1259.745,-92.43189844703734
12755,1259.8375,-89.06805504255652
12756,1259.93,-81.50387485598955
12757,1260.0225,-84.93830151624906
12758,1260.115,-89.58520155798423
12759,1260.2075,-86.00527247214102
12760,1260.3,-92.56541716261425
12761,1260.3925,-86.01580464547732
12762,1260.485,-86.64056649244841
12763,1260.5775,-97.7911396130814
12764,1260.67,
12765,1260.7625,-98.41818411717867
12766,1260.855,-86.93247354948362
12767,1260.9475,-87.75552145704303
12768,1261.04,-91.59080977489498
12769,1261.1325,-92.94988303392023
12770,1261.225,-88.3349470395259
12771,1261.3175,
12772,1261.41,
12773,1261.5025,
12774,1261.595,-88.67902483390785
12775,1261.6875,-87.80471130576814
12776,1261.78,-91.4626395135995
12777,1261.8725,
12778,1261.965,-100.54591829835906
12779,1262.0575,-92.41490977294919
12780,1262.15,-90.55845014488199
12781,1262.2425,-100.03125847883878
12782,1262.335,-92.17117448852713
12783,1262.4275,-87.66021302435553
12784,1262.52,-95.33808059215917
12785,1262.6125,-93.72760011508107
12786,1262.705,-92.5977994549823
12787,1262.7975,-88.95156685942781
12788,1262.89,-88.93628616591073
12789,1262.9825,-88.29928595305675
12790,1263.075,-87.39711146429741
12791,1263.1675,-93.43340390264437
12792,1263.26,
12793,1263.3525,-87.68249524654334
12794,1263.445,-92.00491826323807
12795,1263.5375,
12796,1263.63,
12797,1263.7225,-87.36887348242404
12798,1263.815,-90.79060285915858
12799,1263.9075,
12800,1264.0,-90.57900393713129
12801,1264.0925,-90.4537862120546
12802,1264.185,
12803,1264.2775,-89.99782022490271
12804,1264.37,
12805,1264.4625,-97.56587035700797
12806,1264.555,-90.67444450321076
12807,1264.6475,-90.99533220816085
12808,1264.74,-94.42788320249976
12809,1264.8325,-97.66193368041327
12810,1264.925,-89.98339196662619
12811,1265.0175,
12812,1265.11,
12813,1265.2025,
12814,1265.295,
12815,1265.3875,-89.32477724705117
12816,1265.48,-87.93982943709311
12817,1265.5725,-89.81932418454227
12818,1265.665,-89.06554438074397
12819,1265.7575,-97.2909909912208
12820,1265.85,-98.7726464668475
12821,1265.9425,
12822,1266.035,-100.05275368561564
12823,1266.1275,
12824,1266.22,
12825,1266.3125,-86.64019395592454
12826,1266.405,-86.91334085432007
12827,1266.4975,-88.2640006794825
12828,1266.59,-87.74627139723
12829,1266.6825,
12830,1266.775,-90.64420212793519
12831,1266.8675,
12832,1266.96,-94.54622341159961
12833,1267.0525,-89.51709352489789
12834,1267.145,-84.78982730227912
12835,1267.2375,-83.4699037040213
12836,1267.33,-85.7942574539989
12837,1267.4225,-94.0492043759115
12838,1267.515,-92.93634010796502
12839,1267.6075,-99.8354783063793
12840,1267.7,-91.63189236712667
12841,1267.7925,-94.4055489011687
12842,1267.885,-89.72862094538985
12843,1267.9775,
12844,1268.07,-94.25289753694196
12845,1268.1625,-86.30833876041092
12846,1268.255,-91.66004758199992
12847,1268.3475,
12848,1268.44,
12849,1268.5325,
12850,1268.625,-88.34872589682746
12851,1268.7175,-91.81898093568222
12852,1268.81,-91.24414852753571
12853,1268.9025,
12854,1268.995,
12855,1269.0875,-91.15540607469967
12856,1269.18,-89.25670960662337
12857,1269.2725,-85.98828547898245
12858,1269.365,-78.58773394457957
12859,1269.4575,-74.40236750596222
12860,1269.55,-74.25981501378992
12861,1269.6425,-75.956700256301
12862,1269.735,-82.41741203578837
12863,1269.8275,-85.23170844879166
12864,1269.92,-85.68499695483574
12865,1270.0125,-91.60249943875436
12866,1270.105,-91.30049431822664
12867,1270.1975,-89.9419373014703
12868,1270.29,-92.15630498218054
12869,1270.3825,-91.0301410442262
12870,1270.475,
12871,1270.5675,-90.01893151452433
12872,1270.66,-98.0834951747306
12873,1270.7525,-88.23979413653875
12874,1270.845,-87.22733791979445
12875,1270.9375,
12876,1271.03,-91.10332173249509
12877,1271.1225,-92.1717351161741
12878,1271.215,-91.94024772203029
12879,1271.3075,-99.4536014467552
12880,1271.4,-90.30736569908237
